sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
2022-07-06,945.8172088,South,VA,"Arlington County, VA",51013
2022-07-06,758.2891676,Northeast,ME,"Aroostook County, ME",23003
2022-07-06,1697.142171,Northeast,MA,"Barnstable County, MA",25001
2022-07-06,1087.079795,South,OK,"Beckham County, OK",40009
2022-07-06,691.7422781,Northeast,VT,"Bennington County, VT",50003
2022-07-06,2169.751577,South,AR,"Benton County, AR",5007
2022-07-06,754.6906882,West,WA,"Benton County, WA",53005
2022-07-06,671.0014709,Northeast,MA,"Berkshire County, MA",25003
2022-07-06,605.5608213,West,NM,"Bernalillo County, NM",35001
2022-07-06,805.0039581,South,TN,"Bradley County, TN",47011
2022-07-06,323.9737692,Northeast,MA,"Bristol County, MA",25005
2022-07-06,744.5173204,Northeast,RI,"Bristol County, RI",44001
2022-07-06,662.6387446,Northeast,PA,"Butler County, PA",42019
2022-07-06,1993.085847,Midwest,MO,"Cape Girardeau County, MO",29031
2022-07-06,846.6989581,Northeast,NH,"Carroll County, NH",33003
2022-07-06,814.2608234,South,OK,"Carter County, OK",40019
2022-07-06,1145.770328,Northeast,VT,"Chittenden County, VT",50007
2022-07-06,1492.665427,West,OR,"Clackamas County, OR",41005
2022-07-06,766.2336776,West,NV,"Clark County, NV",32003
2022-07-06,2464.660939,West,WA,"Clark County, WA",53011
2022-07-06,1085.020362,West,CA,"Contra Costa County, CA",6013
2022-07-06,512.4253441,Midwest,IL,"Cook County, IL",17031
2022-07-06,972.8493735,Northeast,ME,"Cumberland County, ME",23005
2022-07-06,1260.287333,South,NC,"Cumberland County, NC",37051
2022-07-06,394.6675588,West,MT,"Custer County, MT",30017
2022-07-06,738.1128207,Midwest,MN,"Dakota County, MN",27037
2022-07-06,355.5394616,South,TX,"Dallas County, TX",48113
2022-07-06,796.6221218,Midwest,WI,"Dane County, WI",55025
2022-07-06,997.6397368,Northeast,PA,"Dauphin County, PA",42043
2022-07-06,1036.765539,South,TN,"Davidson County, TN",47037
2022-07-06,1026.746246,West,UT,"Davis County, UT",49011
2022-07-06,1583.825055,South,GA,"DeKalb County, GA",13089
2022-07-06,1242.303327,Midwest,IN,"Delaware County, IN",18035
2022-07-06,996.2722214,West,OR,"Deschutes County, OR",41017
2022-07-06,1169.270635,Midwest,IN,"Dubois County, IN",18037
2022-07-06,1241.245456,South,NC,"Duplin County, NC",37061
2022-07-06,1072.373806,South,LA,"East Baton Rouge Parish, LA",22033
2022-07-06,1263.594266,West,CA,"El Dorado County, CA",6017
2022-07-06,414.515065,South,TX,"El Paso County, TX",48141
2022-07-06,898.1049172,West,NV,"Elko County, NV",32007
2022-07-06,499.8488267,Northeast,PA,"Erie County, PA",42049
2022-07-06,1274.254984,Northeast,MA,"Essex County, MA",25009
2022-07-06,594.5253784,Northeast,NJ,"Essex County, NJ",34013
2022-07-06,896.8071836,Northeast,CT,"Fairfield County, CT",9001
2022-07-06,1085.752116,South,SC,"Florence County, SC",45041
2022-07-06,402.9033446,Midwest,KS,"Ford County, KS",20057
2022-07-06,994.3693117,Northeast,MA,"Franklin County, MA",25011
2022-07-06,623.4148121,Northeast,PA,"Franklin County, PA",42055
2022-07-06,915.0334491,South,VA,"Franklin County, VA",51067
2022-07-06,1271.898852,Northeast,VT,"Franklin County, VT",50011
2022-07-06,903.8842448,South,VA,"Frederick County, VA",51069
2022-07-06,451.3682993,West,CO,"Garfield County, CO",8045
2022-07-06,633.6517019,South,SC,"Georgetown County, SC",45043
2022-07-06,861.0173177,South,SC,"Greenville County, SC",45045
2022-07-06,800.4456227,South,SC,"Greenwood County, SC",45047
2022-07-06,1196.957768,Midwest,IN,"Hamilton County, IN",18057
2022-07-06,1435.543864,South,TN,"Hamilton County, TN",47065
2022-07-06,849.7567409,Northeast,MA,"Hampden County, MA",25013
2022-07-06,610.3520925,Northeast,MA,"Hampshire County, MA",25015
2022-07-06,893.2594093,South,VA,"Hanover County, VA",51085
2022-07-06,3361.653889,South,KY,"Harrison County, KY",21097
2022-07-06,734.6309705,Northeast,CT,"Hartford County, CT",9003
2022-07-06,2165.339041,West,HI,"Hawaii County, HI",15001
2022-07-06,766.7825185,Midwest,MN,"Hennepin County, MN",27053
2022-07-06,1181.426552,South,VA,"Henry County, VA",51089
2022-07-06,1745.65133,South,FL,"Hillsborough County, FL",12057
2022-07-06,1136.372751,South,MS,"Hinds County, MS",28049
2022-07-06,1030.160349,West,HI,"Honolulu County, HI",15003
2022-07-06,811.1304727,Northeast,PA,"Indiana County, PA",42063
2022-07-06,1059.139654,South,KY,"Jefferson County, KY",21111
2022-07-06,1107.239934,Midwest,KS,"Johnson County, KS",20091
2022-07-06,457.7321229,Midwest,IL,"Kankakee County, IL",17091
2022-07-06,2333.937577,West,HI,"Kauai County, HI",15007
2022-07-06,1162.027367,Northeast,RI,"Kent County, RI",44003
2022-07-06,1043.064139,South,KY,"Kenton County, KY",21117
2022-07-06,488.0413996,West,CA,"Kings County, CA",6031
2022-07-06,1093.314374,Northeast,ME,"Knox County, ME",23013
2022-07-06,296.8168125,West,AZ,"La Paz County, AZ",4012
2022-07-06,639.8732053,Northeast,PA,"Lackawanna County, PA",42069
2022-07-06,620.1798794,Midwest,IN,"Lake County, IN",18089
2022-07-06,1329.146973,West,ID,"Latah County, ID",16057
2022-07-06,940.4505368,Midwest,MI,"Leelanau County, MI",26089
2022-07-06,3080.816862,Northeast,ME,"Lincoln County, ME",23015
2022-07-06,1574.977247,West,NM,"Los Alamos County, NM",35028
2022-07-06,742.0661321,West,CA,"Los Angeles County, CA",6037
2022-07-06,969.2365636,South,VA,"Loudoun County, VA",51107
2022-07-06,711.2991691,Northeast,PA,"Luzerne County, PA",42079
2022-07-06,890.9337198,Midwest,WI,"Marathon County, WI",55073
2022-07-06,2917.14661,West,WA,"Mason County, WA",53045
2022-07-06,381.5174011,Northeast,NH,"Merrimack County, NH",33013
2022-07-06,1134.369803,South,FL,"Miami-Dade County, FL",12086
2022-07-06,662.7670462,Northeast,CT,"Middlesex County, CT",9007
2022-07-06,953.1132868,Northeast,MA,"Middlesex County, MA",25017
2022-07-06,764.6863375,Northeast,NJ,"Middlesex County, NJ",34023
2022-07-06,758.3712491,Midwest,SD,"Minnehaha County, SD",46099
2022-07-06,907.4870336,South,AR,"Mississippi County, AR",5093
2022-07-06,668.4614647,West,AZ,"Mohave County, AZ",4015
2022-07-06,942.5212351,Northeast,NJ,"Monmouth County, NJ",34025
2022-07-06,1485.692907,Midwest,IN,"Monroe County, IN",18105
2022-07-06,1017.686732,West,CA,"Monterey County, CA",6053
2022-07-06,650.2201216,Northeast,PA,"Montgomery County, PA",42091
2022-07-06,1363.340563,West,OR,"Multnomah County, OR",41051
2022-07-06,604.4006988,South,DE,"New Castle County, DE",10003
2022-07-06,992.8080676,Northeast,CT,"New Haven County, CT",9009
2022-07-06,1461.937281,Northeast,CT,"New London County, CT",9011
2022-07-06,528.8467769,South,WV,"Ohio County, WV",54069
2022-07-06,1091.747432,South,OK,"Oklahoma County, OK",40109
2022-07-06,1806.476505,South,FL,"Orange County, FL",12095
2022-07-06,1463.244192,Northeast,VT,"Orleans County, VT",50019
2022-07-06,512.1494509,Northeast,ME,"Oxford County, ME",23017
2022-07-06,1040.036039,South,FL,"Palm Beach County, FL",12099
2022-07-06,577.3818067,Northeast,NJ,"Passaic County, NJ",34031
2022-07-06,1481.44113,Midwest,SD,"Pennington County, SD",46103
2022-07-06,776.956524,Northeast,ME,"Penobscot County, ME",23019
2022-07-06,881.5363562,Midwest,IL,"Peoria County, IL",17143
2022-07-06,1778.527564,South,VA,"Petersburg city, VA",51730
2022-07-06,1582.872914,South,SC,"Pickens County, SC",45077
2022-07-06,536.0000969,West,AZ,"Pima County, AZ",4019
2022-07-06,1101.383547,South,FL,"Pinellas County, FL",12103
2022-07-06,1922.997417,Northeast,ME,"Piscataquis County, ME",23021
2022-07-06,314.9763888,West,CA,"Placer County, CA",6061
2022-07-06,1863.216723,Northeast,MA,"Plymouth County, MA",25023
2022-07-06,744.318611,Midwest,IA,"Polk County, IA",19153
2022-07-06,1042.929078,Northeast,RI,"Providence County, RI",44007
2022-07-06,1525.025355,South,AR,"Pulaski County, AR",5119
2022-07-06,970.3861586,South,VA,"Pulaski County, VA",51155
2022-07-06,1545.420115,South,LA,"Rapides Parish, LA",22079
2022-07-06,956.419407,Midwest,KS,"Reno County, KS",20155
2022-07-06,1059.60179,South,GA,"Richmond County, GA",13245
2022-07-06,439.4742931,West,CA,"Riverside County, CA",6065
2022-07-06,600.3988676,West,CA,"Sacramento County, CA",6067
2022-07-06,853.7898998,Northeast,ME,"Sagadahoc County, ME",23023
2022-07-06,813.7493113,West,UT,"Salt Lake County, UT",49035
2022-07-06,1062.290038,West,CA,"San Diego County, CA",6073
2022-07-06,744.6225169,West,CA,"San Luis Obispo County, CA",6079
2022-07-06,839.6060292,West,CA,"Santa Cruz County, CA",6087
2022-07-06,1480.259604,West,NM,"Santa Fe County, NM",35049
2022-07-06,581.0266855,Midwest,KS,"Sedgwick County, KS",20173
2022-07-06,1210.076244,South,FL,"Seminole County, FL",12117
2022-07-06,876.0326931,Midwest,KS,"Shawnee County, KS",20177
2022-07-06,953.1134351,West,WA,"Skagit County, WA",53057
2022-07-06,1838.277954,West,WA,"Snohomish County, WA",53061
2022-07-06,719.3461137,West,CA,"Sonoma County, CA",6097
2022-07-06,980.3082151,US Territories,VI,"St. Croix Island, VI",78010
2022-07-06,1621.195828,US Territories,VI,"St. John Island, VI",78020
2022-07-06,521.8444651,Midwest,IN,"St. Joseph County, IN",18141
2022-07-06,2076.007735,US Territories,VI,"St. Thomas Island, VI",78030
2022-07-06,1132.065193,South,VA,"Stafford County, VA",51179
2022-07-06,1637.829272,South,NC,"Stanly County, NC",37167
2022-07-06,704.5025121,Northeast,MA,"Suffolk County, MA",25025
2022-07-06,733.1115699,Northeast,NH,"Sullivan County, NH",33019
2022-07-06,2017.314599,South,TN,"Sullivan County, TN",47163
2022-07-06,622.9858495,Midwest,OH,"Summit County, OH",39153
2022-07-06,943.885573,Midwest,IN,"Tippecanoe County, IN",18157
2022-07-06,571.7803762,South,TX,"Travis County, TX",48453
2022-07-06,928.556193,Northeast,NJ,"Union County, NJ",34039
2022-07-06,1503.823515,South,NC,"Vance County, NC",37181
2022-07-06,990.6824516,Midwest,IN,"Vigo County, IN",18167
2022-07-06,742.9728197,South,MD,"Washington County, MD",24043
2022-07-06,521.7177045,Northeast,ME,"Washington County, ME",23029
2022-07-06,406.0815689,Northeast,RI,"Washington County, RI",44009
2022-07-06,899.8286409,South,DC,"Washington, DC",11001
2022-07-06,964.91271,West,NV,"Washoe County, NV",32031
2022-07-06,1004.990654,Midwest,IN,"Wayne County, IN",18177
2022-07-06,328.2210832,South,TX,"Webb County, TX",48479
2022-07-06,511.26513,Northeast,PA,"Westmoreland County, PA",42129
2022-07-06,805.756812,Midwest,IL,"Winnebago County, IL",17201
2022-07-06,1646.708654,South,VA,"Wise County, VA",51195
2022-07-06,620.1891404,Midwest,IA,"Woodbury County, IA",19193
2022-07-06,1254.80667,Northeast,MA,"Worcester County, MA",25027
2022-07-06,740.1566672,West,OR,"Yamhill County, OR",41071
2022-07-06,1013.575225,West,AZ,"Yavapai County, AZ",4025
2022-07-06,1012.234151,Northeast,ME,"York County, ME",23031
2022-07-13,1386.582556,West,ID,"Ada County, ID",16001
2022-07-13,773.567146,West,CA,"Alameda County, CA",6001
2022-07-13,870.3881505,South,VA,"Alexandria City, VA",51510
2022-07-13,844.7282252,South,MD,"Allegany County, MD",24001
2022-07-13,589.7316804,South,VA,"Alleghany County, VA",51005
2022-07-13,1440.590382,Midwest,KS,"Allen County, KS",20001
2022-07-13,855.4259517,South,SC,"Anderson County, SC",45007
2022-07-13,1265.710705,Northeast,ME,"Androscoggin County, ME",23001
2022-07-13,988.8475224,South,MD,"Anne Arundel County, MD",24003
2022-07-13,1097.038626,West,CO,"Arapahoe County, CO",8005
2022-07-13,880.4038335,South,VA,"Arlington County, VA",51013
2022-07-13,654.1787089,Northeast,ME,"Aroostook County, ME",23003
2022-07-13,2955.778254,Northeast,MA,"Barnstable County, MA",25001
2022-07-13,1444.760811,South,OK,"Beckham County, OK",40009
2022-07-13,840.1301923,Northeast,VT,"Bennington County, VT",50003
2022-07-13,1526.976918,South,AR,"Benton County, AR",5007
2022-07-13,738.6973578,West,WA,"Benton County, WA",53005
2022-07-13,732.3178799,Northeast,MA,"Berkshire County, MA",25003
2022-07-13,683.7892531,West,NM,"Bernalillo County, NM",35001
2022-07-13,1008.049687,South,TN,"Bradley County, TN",47011
2022-07-13,392.6468509,Northeast,MA,"Bristol County, MA",25005
2022-07-13,785.3440837,Northeast,RI,"Bristol County, RI",44001
2022-07-13,673.0686652,Northeast,PA,"Butler County, PA",42019
2022-07-13,2055.951239,Midwest,MO,"Cape Girardeau County, MO",29031
2022-07-13,1364.416257,Northeast,NH,"Carroll County, NH",33003
2022-07-13,673.0280719,South,OK,"Carter County, OK",40019
2022-07-13,1161.865707,Northeast,PA,"Chester County, PA",42029
2022-07-13,850.9010272,Northeast,VT,"Chittenden County, VT",50007
2022-07-13,1397.998731,West,OR,"Clackamas County, OR",41005
2022-07-13,760.767979,West,NV,"Clark County, NV",32003
2022-07-13,1614.116748,West,WA,"Clark County, WA",53011
2022-07-13,1598.029679,South,OK,"Comanche County, OK",40031
2022-07-13,855.6856265,West,CA,"Contra Costa County, CA",6013
2022-07-13,718.9220243,Midwest,IL,"Cook County, IL",17031
2022-07-13,842.426874,Northeast,ME,"Cumberland County, ME",23005
2022-07-13,1136.592334,South,NC,"Cumberland County, NC",37051
2022-07-13,474.3189409,West,MT,"Custer County, MT",30017
2022-07-13,748.5473014,Midwest,MN,"Dakota County, MN",27037
2022-07-13,401.5606615,South,TX,"Dallas County, TX",48113
2022-07-13,854.1034118,Midwest,WI,"Dane County, WI",55025
2022-07-13,1448.885658,Northeast,PA,"Dauphin County, PA",42043
2022-07-13,1108.463706,South,TN,"Davidson County, TN",47037
2022-07-13,1116.634681,West,UT,"Davis County, UT",49011
2022-07-13,2081.825145,South,GA,"DeKalb County, GA",13089
2022-07-13,1117.414746,Midwest,IN,"Delaware County, IN",18035
2022-07-13,1575.757823,West,OR,"Deschutes County, OR",41017
2022-07-13,1065.177304,Midwest,IN,"Dubois County, IN",18037
2022-07-13,1356.178929,South,NC,"Duplin County, NC",37061
2022-07-13,1254.736258,South,LA,"East Baton Rouge Parish, LA",22033
2022-07-13,1379.358116,West,CA,"El Dorado County, CA",6017
2022-07-13,488.8916718,South,TX,"El Paso County, TX",48141
2022-07-13,639.5389466,Northeast,PA,"Erie County, PA",42049
2022-07-13,1330.239442,Northeast,MA,"Essex County, MA",25009
2022-07-13,387.4442729,Northeast,NJ,"Essex County, NJ",34013
2022-07-13,877.2156834,Northeast,CT,"Fairfield County, CT",9001
2022-07-13,1750.147942,South,SC,"Florence County, SC",45041
2022-07-13,356.1535124,Midwest,KS,"Ford County, KS",20057
2022-07-13,1051.95215,Northeast,MA,"Franklin County, MA",25011
2022-07-13,704.1940808,Northeast,PA,"Franklin County, PA",42055
2022-07-13,1598.395369,South,VA,"Franklin County, VA",51067
2022-07-13,544.4162113,Northeast,VT,"Franklin County, VT",50011
2022-07-13,774.5937833,South,VA,"Frederick County, VA",51069
2022-07-13,617.4515153,West,CO,"Garfield County, CO",8045
2022-07-13,444.6052042,South,MD,"Garrett County, MD",24023
2022-07-13,759.0688263,South,SC,"Georgetown County, SC",45043
2022-07-13,1080.164809,South,SC,"Greenville County, SC",45045
2022-07-13,988.2756001,South,SC,"Greenwood County, SC",45047
2022-07-13,1527.805739,Midwest,IN,"Hamilton County, IN",18057
2022-07-13,1769.928225,South,TN,"Hamilton County, TN",47065
2022-07-13,885.6181798,Northeast,MA,"Hampden County, MA",25013
2022-07-13,713.6666615,Northeast,MA,"Hampshire County, MA",25015
2022-07-13,3101.294147,Northeast,ME,"Hancock County, ME",23009
2022-07-13,1715.822754,South,VA,"Hanover County, VA",51085
2022-07-13,6344.497197,South,KY,"Harrison County, KY",21097
2022-07-13,969.3273366,Northeast,CT,"Hartford County, CT",9003
2022-07-13,2373.78019,West,HI,"Hawaii County, HI",15001
2022-07-13,883.8220245,Midwest,MN,"Hennepin County, MN",27053
2022-07-13,1058.425037,South,VA,"Henry County, VA",51089
2022-07-13,3089.181532,South,FL,"Hillsborough County, FL",12057
2022-07-13,1996.004345,South,MS,"Hinds County, MS",28049
2022-07-13,1040.150286,West,HI,"Honolulu County, HI",15003
2022-07-13,1252.962453,Midwest,IN,"Howard County, IN",18067
2022-07-13,1432.119619,Midwest,IN,"Huntington County, IN",18069
2022-07-13,1266.587064,South,KY,"Jefferson County, KY",21111
2022-07-13,1397.923002,Midwest,KS,"Johnson County, KS",20091
2022-07-13,506.1432894,Midwest,IL,"Kankakee County, IL",17091
2022-07-13,2519.991263,West,HI,"Kauai County, HI",15007
2022-07-13,525.1296929,South,TX,"Kaufman County, TX",48257
2022-07-13,968.9566089,Northeast,ME,"Kennebec County, ME",23011
2022-07-13,1289.47988,Northeast,RI,"Kent County, RI",44003
2022-07-13,1214.498518,South,KY,"Kenton County, KY",21117
2022-07-13,616.3441746,West,CA,"Kings County, CA",6031
2022-07-13,904.6188186,Northeast,ME,"Knox County, ME",23013
2022-07-13,550.7027515,Midwest,IN,"Kosciusko County, IN",18085
2022-07-13,397.968212,West,AZ,"La Paz County, AZ",4012
2022-07-13,681.5241393,Northeast,PA,"Lackawanna County, PA",42069
2022-07-13,812.855945,Midwest,IN,"Lake County, IN",18089
2022-07-13,1084.943146,West,ID,"Latah County, ID",16057
2022-07-13,1233.917836,Midwest,MI,"Leelanau County, MI",26089
2022-07-13,4012.824532,Northeast,ME,"Lincoln County, ME",23015
2022-07-13,1471.97863,West,NM,"Los Alamos County, NM",35028
2022-07-13,1086.05333,West,CA,"Los Angeles County, CA",6037
2022-07-13,1054.812041,South,VA,"Loudoun County, VA",51107
2022-07-13,1032.597386,Northeast,PA,"Luzerne County, PA",42079
2022-07-13,685.9555875,South,AL,"Madison County, AL",1089
2022-07-13,810.7325134,Midwest,WI,"Marathon County, WI",55073
2022-07-13,2107.327624,West,WA,"Mason County, WA",53045
2022-07-13,703.8043152,Northeast,NH,"Merrimack County, NH",33013
2022-07-13,1122.718604,South,FL,"Miami-Dade County, FL",12086
2022-07-13,987.1931715,Northeast,CT,"Middlesex County, CT",9007
2022-07-13,1244.625213,Northeast,MA,"Middlesex County, MA",25017
2022-07-13,943.2765043,Northeast,NJ,"Middlesex County, NJ",34023
2022-07-13,885.8983874,Midwest,SD,"Minnehaha County, SD",46099
2022-07-13,1579.243639,South,AR,"Mississippi County, AR",5093
2022-07-13,828.5262748,West,AZ,"Mohave County, AZ",4015
2022-07-13,996.7901383,Northeast,NJ,"Monmouth County, NJ",34025
2022-07-13,1446.866416,Midwest,IN,"Monroe County, IN",18105
2022-07-13,1185.921204,West,CA,"Monterey County, CA",6053
2022-07-13,625.9916733,Northeast,PA,"Montgomery County, PA",42091
2022-07-13,1601.798396,West,OR,"Multnomah County, OR",41051
2022-07-13,1963.275897,Northeast,MA,"Nantucket County, MA",25019
2022-07-13,1022.812367,South,DE,"New Castle County, DE",10003
2022-07-13,958.7959507,Northeast,CT,"New Haven County, CT",9009
2022-07-13,1878.553933,Northeast,CT,"New London County, CT",9011
2022-07-13,598.2908177,South,WV,"Ohio County, WV",54069
2022-07-13,1083.998485,South,OK,"Oklahoma County, OK",40109
2022-07-13,2468.001013,South,FL,"Orange County, FL",12095
2022-07-13,614.2306904,Northeast,VT,"Orleans County, VT",50019
2022-07-13,467.5511167,Northeast,ME,"Oxford County, ME",23017
2022-07-13,841.9555718,Northeast,NJ,"Passaic County, NJ",34031
2022-07-13,1664.497817,Midwest,SD,"Pennington County, SD",46103
